operation,amount,time
not equals,2000000,1231337
not equals,2000000,1281456
isPrime,2000000,1649520
isPrime,2000000,1566738
isPrime,2000000,1658490
isPrime,2000000,1572211
isPrime,2000000,1568711
isPrime,2000000,1556601
isPrime,2000000,1576607
isPrime,2000000,1589334
isPrime,2000000,1584523
isPrime,2000000,1590509
isPrime,2000000,1598354
isPrime,2000000,1593367
isPrime,2000000,1596892
isPrime,2000000,1589615
isPrime,2000000,1593803
isPrime,2000000,1582946
isPrime,2000000,1721499
isPrime,2000000,1570624
isPrime,2000000,1556782
isPrime,2000000,1544502
isPrime,2000000,1558670
isPrime,2000000,1566340
isPrime,2000000,1563478
isPrime,2000000,1562862
isPrime,2000000,1567640
isPrime,2000000,1572869
isPrime,2000000,1564475
isPrime,2000000,1566816
isPrime,2000000,1552859
isPrime,2000000,1557482
isPrime,2000000,1560679
isPrime,2000000,1667644
isPrime,2000000,1564085
isPrime,2000000,1566204
isPrime,2000000,1561729
isPrime,2000000,1544210
isPrime,2000000,1555968
isPrime,2000000,1569639
isPrime,2000000,1558787
isPrime,2000000,1563207
isPrime,2000000,1563564
isPrime,2000000,1569309
isPrime,2000000,1562149
isPrime,2000000,1564531
isPrime,2000000,1565211
isPrime,2000000,1573150
isPrime,2000000,1655423
isPrime,2000000,1548911
isPrime,2000000,1557796
isPrime,2000000,1562711
isPrime,2000000,1559293
isPrime,2000000,1558395
isPrime,2000000,1560072
isPrime,2000000,1567955
isPrime,2000000,1561768
isPrime,2000000,1550925
isPrime,2000000,1556623
isPrime,2000000,1563383
isPrime,2000000,1561421
isPrime,2000000,1562196
isPrime,2000000,1569317
isPrime,2000000,1665011
isPrime,2000000,1559546
isPrime,2000000,1567493
isPrime,2000000,1564226
isPrime,2000000,1568868
isPrime,2000000,1576309
isPrime,2000000,1564861
isPrime,2000000,1566597
isPrime,2000000,1564711
isPrime,2000000,1562156
isPrime,2000000,1553407
isPrime,2000000,1563835
isPrime,2000000,1556487
isPrime,2000000,1561296
isPrime,2000000,1662179
isPrime,2000000,1557698
isPrime,2000000,1565593
isPrime,2000000,1567678
isPrime,2000000,1561936
isPrime,2000000,1562457
isPrime,2000000,1564348
isPrime,2000000,1564269
isPrime,2000000,1564840
isPrime,2000000,1551088
isPrime,2000000,1564814
isPrime,2000000,1569044
isPrime,2000000,1563460
isPrime,2000000,1567189
isPrime,2000000,1560860
isPrime,2000000,1670215
isPrime,2000000,1566203
isPrime,2000000,1566145
isPrime,2000000,1571273
isPrime,2000000,1569985
isPrime,2000000,1565150
isPrime,2000000,1562485
isPrime,2000000,1568725
isPrime,2000000,1560481
isPrime,2000000,1565317
sin,2000000,1580786
sin,2000000,1541736
sin,2000000,1529096
sin,2000000,1541623
sin,2000000,1544948
sin,2000000,1639754
sin,2000000,1541368
sin,2000000,1534932
sin,2000000,1544898
sin,2000000,1535209
sin,2000000,1533990
sin,2000000,1540622
sin,2000000,1540221
sin,2000000,1546991
sin,2000000,1568399
sin,2000000,1565224
sin,2000000,1563719
sin,2000000,1566723
sin,2000000,1566345
sin,2000000,1555965
sin,2000000,1646746
